0.001, 0.010679999999999999
300, 0.13268000000000002
600, 0.21968000000000001
900, 0.32619999999999993
1200, 0.44744000000000006
1500, 0.68643999999999983
1800, 0.73643999999999987
2100, 0.96608000000000027
2400, 1.2201600000000001
2700, 1.4269200000000004
3000, 1.5950399999999998
3300, 1.7221200000000003
3600, 1.9140799999999991
3900, 2.0140000000000002
4200, 2.1842800000000007
4500, 2.3719599999999996
4800, 2.4838399999999972
5100, 2.59992
5400, 2.7451200000000009
5700, 3.0253599999999992
6000, 3.0194799999999988
6300, 3.3532000000000028
6600, 3.3806400000000014
6900, 3.495919999999999
7200, 3.6710400000000032
7500, 3.8612800000000025
7800, 3.9662400000000009
8100, 4.1196799999999989
8400, 4.7397199999999984
8700, 4.8316800000000093
9000, 4.5942000000000061
9300, 4.7744799999999987
9600, 5.1668000000000003
9900, 5.1573199999999986
10200, 5.3381599999999985
10500, 5.3304799999999908
10800, 5.860719999999997
11100, 6.1100000000000065
11400, 5.7420399999999994
11700, 5.7217600000000068
12000, 6.2745600000000046
12300, 6.5878799999999949
12600, 6.2975199999999987
12900, 6.7663199999999968
13200, 6.6113999999999962
13500, 6.9351600000000246
13800, 7.242759999999997
14100, 7.3748799999999903
14400, 7.2478799999999666
14700, 7.6576399999999722
15000, 7.725239999999971
15300, 7.704720000000016
15600, 7.9522000000000048
15900, 8.1160799999999966
16200, 8.5485200000000106
16500, 8.3711999999999875
16800, 8.721199999999989
17100, 8.7487600000000043
17400, 8.740559999999995
17700, 8.9926399999999873
18000, 9.1830799999999968
18300, 9.3217600000000189
18600, 9.7337599999999824
18900, 9.5364800000000116
19200, 10.048599999999972
19500, 9.9200399999999433
19800, 9.9247600000000347
20100, 10.057600000000022
20400, 10.369600000000005
20700, 10.780400000000014
21000, 10.695799999999949
21300, 10.629360000000005
21600, 11.920879999999983
21900, 11.110919999999993
22200, 11.327280000000002
22500, 11.87024000000001
22800, 11.747280000000018
23100, 11.884600000000063
23400, 13.108000000000004
23700, 12.559520000000006
24000, 11.924199999999985
24300, 12.474559999999997
24600, 17.739600000000024
24900, 12.103000000000037
25200, 12.922040000000052
25500, 13.39507999999995
25800, 15.456119999999984
26100, 21.746159999999932
26400, 13.224840000000029
26700, 13.48791999999996
27000, 13.180680000000038
27300, 13.60123999999999
27600, 13.808599999999984
27900, 15.221240000000051
28200, 15.880400000000066
28500, 21.91748000000004
28800, 17.313840000000056
29100, 18.370760000000104
29400, 17.313199999999966
30000, 17.958280000000002
